DATETIME,price
2022-07-15 23:00:00,2361.599999999999
2022-07-18 23:00:00,2406.599999999999
2022-07-19 23:00:00,2378.1999999999994
2022-07-20 23:00:00,2371.599999999999
2022-07-21 23:00:00,2341.599999999999
2022-07-22 23:00:00,2356.599999999999
2022-07-25 23:00:00,2345.1999999999994
2022-07-26 23:00:00,2359.1999999999994
2022-07-27 23:00:00,2342.9999999999995
2022-07-28 23:00:00,2338.399999999999
2022-07-29 23:00:00,2308.1999999999994
2022-08-01 23:00:00,2320.9999999999995
2022-08-02 23:00:00,2279.1999999999994
2022-08-03 23:00:00,2248.7999999999997
2022-08-04 23:00:00,2269.399999999999
2022-08-05 23:00:00,2290.399999999999
2022-08-08 23:00:00,2279.7999999999997
2022-08-09 23:00:00,2285.9999999999995
2022-08-10 23:00:00,2258.7999999999997
2022-08-11 23:00:00,2309.1999999999994
2022-08-12 23:00:00,2321.1999999999994
2022-08-15 23:00:00,2318.599999999999
2022-08-16 23:00:00,2319.7999999999997
2022-08-17 23:00:00,2345.599999999999
2022-08-18 23:00:00,2318.7999999999997
2022-08-19 23:00:00,2300.599999999999
2022-08-22 23:00:00,2310.9999999999995
2022-08-23 23:00:00,2317.599999999999
2022-08-24 23:00:00,2268.9999999999995
2022-08-25 23:00:00,2298.9999999999995
2022-08-26 23:00:00,2290.7999999999997
2022-08-29 23:00:00,2270.399999999999
2022-08-30 23:00:00,2263.399999999999
2022-08-31 23:00:00,2263.599999999999
2022-09-01 23:00:00,2246.599999999999
2022-09-02 23:00:00,2226.1999999999994
2022-09-05 23:00:00,2223.599999999999
2022-09-06 23:00:00,2235.1999999999994
2022-09-07 23:00:00,2243.9999999999995
2022-09-08 23:00:00,2229.599999999999
2022-09-09 23:00:00,2270.9999999999995
2022-09-12 23:00:00,2258.7999999999997
2022-09-13 23:00:00,2275.599999999999
2022-09-14 23:00:00,2239.399999999999
2022-09-15 23:00:00,2213.599999999999
2022-09-16 23:00:00,2164.399999999999
2022-09-19 23:00:00,2171.599999999999
2022-09-20 23:00:00,2177.9999999999995
2022-09-21 23:00:00,2150.9999999999995
2022-09-22 23:00:00,2142.1999999999994
2022-09-23 23:00:00,2132.1999999999994
2022-09-26 23:00:00,2138.399999999999
2022-09-27 23:00:00,2161.399999999999
2022-09-28 23:00:00,2128.7999999999997
2022-09-29 23:00:00,2139.9999999999995
2022-09-30 23:00:00,2131.1999999999994
2022-10-03 23:00:00,2108.1999999999994
2022-10-04 23:00:00,2147.1999999999994
2022-10-05 23:00:00,2216.9999999999995
2022-10-06 23:00:00,2201.7999999999997
2022-10-07 23:00:00,2177.399999999999
2022-10-10 23:00:00,2078.399999999999
2022-10-11 23:00:00,2089.399999999999
2022-10-12 23:00:00,2106.7999999999997
2022-10-13 23:00:00,2093.1999999999994
2022-10-14 23:00:00,2153.7999999999997
2022-10-17 23:00:00,2148.6
2022-10-18 23:00:00,2149.6
2022-10-19 23:00:00,2104.9999999999995
2022-10-20 23:00:00,2079.1999999999994
2022-10-21 23:00:00,2076.1999999999994
2022-10-24 23:00:00,1995.1999999999996
2022-10-25 23:00:00,2010.1999999999996
2022-10-26 23:00:00,2018.5999999999997
2022-10-27 23:00:00,1990.1999999999996
2022-10-28 23:00:00,1942.7999999999997
2022-10-31 23:00:00,1912.5999999999997
2022-11-01 23:00:00,1985.3999999999996
2022-11-02 23:00:00,2038.5999999999997
2022-11-03 23:00:00,1997.1999999999996
2022-11-04 23:00:00,2074.9999999999995
2022-11-07 23:00:00,2090.9999999999995
2022-11-08 23:00:00,2074.7999999999997
2022-11-09 23:00:00,2054.1999999999994
2022-11-10 23:00:00,2017.5999999999997
2022-11-11 23:00:00,2114.6
2022-11-14 23:00:00,2098.6
2022-11-15 23:00:00,2138.399999999999
2022-11-16 23:00:00,2118.1999999999994
2022-11-17 23:00:00,2092.9999999999995
2022-11-18 23:00:00,2089.1999999999994
2022-11-21 23:00:00,2070.1999999999994
2022-11-22 23:00:00,2075.9999999999995
2022-11-23 23:00:00,2065.7999999999997
2022-11-24 23:00:00,2060.1999999999994
2022-11-25 23:00:00,2067.7999999999997
2022-11-28 23:00:00,2046.1999999999996
2022-11-29 23:00:00,2118.7999999999997
2022-11-30 23:00:00,2126.7999999999997
2022-12-01 23:00:00,2146.7999999999997
2022-12-02 23:00:00,2133.6
2022-12-05 23:00:00,2166.6
2022-12-06 23:00:00,2190.1999999999994
2022-12-07 23:00:00,2173.7999999999997
2022-12-08 23:00:00,2199.1999999999994
2022-12-09 23:00:00,2220.1999999999994
2022-12-12 23:00:00,2183.6
2022-12-13 23:00:00,2176.399999999999
2022-12-14 23:00:00,2187.7999999999997
2022-12-15 23:00:00,2186.1999999999994
2022-12-16 23:00:00,2181.7999999999997
2022-12-19 23:00:00,2168.9999999999995
2022-12-20 23:00:00,2126.4
2022-12-21 23:00:00,2134.1999999999994
2022-12-22 23:00:00,2138.1999999999994
2022-12-23 23:00:00,2130.1999999999994
2022-12-26 23:00:00,2130.7999999999997
2022-12-27 23:00:00,2168.4
2022-12-28 23:00:00,2167.4
2022-12-29 23:00:00,2146.6
2022-12-30 23:00:00,2157.9999999999995
2023-01-03 23:00:00,2157.1999999999994
2023-01-04 23:00:00,2152.4
2023-01-05 23:00:00,2207.7999999999997
2023-01-06 23:00:00,2220.4
2023-01-09 23:00:00,2241.7999999999997
2023-01-10 23:00:00,2251.6
2023-01-11 23:00:00,2246.9999999999995
2023-01-12 23:00:00,2261.9999999999995
2023-01-13 23:00:00,2291.6
2023-01-16 23:00:00,2326.4
2023-01-17 23:00:00,2320.4
2023-01-18 23:00:00,2314.6
2023-01-19 23:00:00,2322.6
2023-01-20 23:00:00,2336.4
2023-01-23 23:00:00,2372.6
2023-01-24 23:00:00,2370.7999999999997
2023-01-25 23:00:00,2379.1999999999994
2023-01-26 23:00:00,2405.1999999999994
2023-01-27 23:00:00,2408.6
2023-01-30 23:00:00,2353.9999999999995
2023-01-31 23:00:00,2338.1999999999994
2023-02-01 23:00:00,2347.6
2023-02-02 23:00:00,2342.6
2023-02-03 23:00:00,2303.1999999999994
2023-02-06 23:00:00,2253.1999999999994
2023-02-07 23:00:00,2266.6
2023-02-08 23:00:00,2257.9999999999995
2023-02-09 23:00:00,2287.6
2023-02-10 23:00:00,2269.6
2023-02-13 23:00:00,2291.1999999999994
2023-02-14 23:00:00,2288.7999999999997
2023-02-15 23:00:00,2270.9999999999995
2023-02-16 23:00:00,2255.1999999999994
2023-02-17 23:00:00,2208.9999999999995
2023-02-20 23:00:00,2268.399999999999
2023-02-21 23:00:00,2272.1999999999994
2023-02-22 23:00:00,2239.6
2023-02-23 23:00:00,2250.6
2023-02-24 23:00:00,2211.9999999999995
2023-02-27 23:00:00,2209.7999999999997
2023-02-28 23:00:00,2208.9999999999995
2023-03-01 23:00:00,2251.399999999999
2023-03-02 23:00:00,2246.6
2023-03-03 23:00:00,2238.7999999999997
2023-03-06 23:00:00,2228.399999999999
2023-03-07 23:00:00,2205.6
2023-03-08 23:00:00,2178.399999999999
2023-03-09 23:00:00,2163.6
2023-03-10 23:00:00,2145.399999999999
2023-03-13 23:00:00,2158.1999999999994
2023-03-14 23:00:00,2147.6
2023-03-15 23:00:00,2147.1999999999994
2023-03-16 23:00:00,2115.6
2023-03-17 23:00:00,2115.6
2023-03-20 23:00:00,2108.4
2023-03-21 23:00:00,2134.1999999999994
2023-03-22 23:00:00,2143.1999999999994
2023-03-23 23:00:00,2161.6
2023-03-24 23:00:00,2156.6
2023-03-27 23:00:00,2139.7999999999997
2023-03-28 23:00:00,2141.9999999999995
2023-03-29 23:00:00,2146.9999999999995
2023-03-30 23:00:00,2179.7999999999997
2023-03-31 23:00:00,2176.4
2023-04-03 23:00:00,2166.4
2023-04-04 23:00:00,2165.4
2023-04-05 23:00:00,2178.9999999999995
2023-04-06 23:00:00,2160.1999999999994
2023-04-07 23:00:00,2170.4
2023-04-10 23:00:00,2175.6
2023-04-11 23:00:00,2171.6
2023-04-12 23:00:00,2156.1999999999994
2023-04-13 23:00:00,2159.7999999999997
2023-04-14 23:00:00,2166.4
2023-04-17 23:00:00,2197.7999999999997
2023-04-18 23:00:00,2208.7999999999997
2023-04-19 23:00:00,2184.9999999999995
2023-04-20 23:00:00,2153.4
2023-04-21 23:00:00,2117.4
2023-04-24 23:00:00,2093.4
2023-04-25 23:00:00,2087.9999999999995
2023-04-26 23:00:00,2098.7999999999997
2023-04-27 23:00:00,2121.6
2023-04-28 23:00:00,2125.7999999999997
2023-05-01 23:00:00,2133.4
2023-05-02 23:00:00,2115.9999999999995
2023-05-03 23:00:00,2106.1999999999994
2023-05-04 23:00:00,2126.9999999999995
2023-05-05 23:00:00,2118.9999999999995
2023-05-08 23:00:00,2141.1999999999994
2023-05-09 23:00:00,2128.4
2023-05-10 23:00:00,2114.4
2023-05-11 23:00:00,2118.6
2023-05-12 23:00:00,2079.1999999999994
2023-05-15 23:00:00,2111.9999999999995
2023-05-16 23:00:00,2116.1999999999994
2023-05-17 23:00:00,2082.4
2023-05-18 23:00:00,2084.6
2023-05-19 23:00:00,2080.4
2023-05-22 23:00:00,2095.7999999999997
2023-05-23 23:00:00,2063.9999999999995
2023-05-24 23:00:00,2042.9999999999998
2023-05-25 23:00:00,2027.5999999999997
2023-05-26 23:00:00,2021.5999999999997
2023-05-29 23:00:00,2004.9999999999998
2023-05-30 23:00:00,2000.9999999999998
2023-05-31 23:00:00,1975.9999999999998
2023-06-01 23:00:00,1983.1999999999998
2023-06-02 23:00:00,2023.7999999999997
2023-06-05 23:00:00,2003.7999999999997
2023-06-06 23:00:00,1994.5999999999997
2023-06-07 23:00:00,1979.9999999999998
2023-06-08 23:00:00,1998.1999999999998
2023-06-09 23:00:00,2010.9999999999998
2023-06-12 23:00:00,2012.3999999999999
2023-06-13 02:00:00,2017.1999999999998
2023-06-13 03:00:00,2015.1999999999998
2023-06-13 04:00:00,2020.5999999999997
2023-06-13 05:00:00,2019.1999999999998
2023-06-13 06:00:00,2017.5999999999997
2023-06-13 07:00:00,2022.3999999999999
2023-06-13 08:00:00,2024.7999999999997
2023-06-13 09:00:00,2024.5999999999997
2023-06-13 23:00:00,2024.9999999999998
2023-06-14 02:00:00,2046.1999999999996
2023-06-14 03:00:00,2039.3999999999996
2023-06-14 04:00:00,2040.7999999999997
2023-06-14 05:00:00,2042.3999999999996
2023-06-14 06:00:00,2026.1999999999996
2023-06-14 07:00:00,2031.1999999999996
2023-06-14 08:00:00,2030.9999999999998
2023-06-14 09:00:00,2034.5999999999997
2023-06-14 23:00:00,2034.5999999999997
2023-06-15 02:00:00,2041.7999999999997
2023-06-15 03:00:00,2042.7999999999997
2023-06-15 04:00:00,2038.9999999999998
2023-06-15 05:00:00,2040.9999999999998
2023-06-15 06:00:00,2063.6
2023-06-15 07:00:00,2070.7999999999997
2023-06-15 08:00:00,2074.9999999999995
2023-06-15 09:00:00,2075.6
2023-06-15 23:00:00,2075.6
2023-06-16 02:00:00,2081.7999999999997
2023-06-16 03:00:00,2079.4
2023-06-16 04:00:00,2084.7999999999997
2023-06-16 05:00:00,2084.1999999999994
2023-06-16 06:00:00,2088.6
2023-06-16 07:00:00,2088.7999999999997
2023-06-16 08:00:00,2086.9999999999995
2023-06-16 09:00:00,2091.9999999999995
2023-06-16 23:00:00,2091.9999999999995
2023-06-19 02:00:00,2074.1999999999994
2023-06-19 03:00:00,2067.7999999999997
2023-06-19 04:00:00,2064.4
2023-06-19 05:00:00,2064.9999999999995
2023-06-19 06:00:00,2065.6
2023-06-19 07:00:00,2067.4
2023-06-19 08:00:00,2070.7999999999997
2023-06-19 09:00:00,2072.6
2023-06-19 23:00:00,2072.6
2023-06-20 02:00:00,2068.6
2023-06-20 03:00:00,2066.6
2023-06-20 04:00:00,2066.6
2023-06-20 05:00:00,2066.4
2023-06-20 06:00:00,2070.1999999999994
2023-06-20 07:00:00,2059.9999999999995
2023-06-20 08:00:00,2060.9999999999995
2023-06-20 09:00:00,2056.1999999999994
2023-06-20 23:00:00,2056.1999999999994
2023-06-21 02:00:00,2060.9999999999995
2023-06-21 03:00:00,2052.7999999999997
2023-06-21 04:00:00,2053.9999999999995
2023-06-21 05:00:00,2052.7999999999997
2023-06-21 06:00:00,2050.7999999999997
2023-06-21 07:00:00,2034.9999999999998
2023-06-21 08:00:00,2033.3999999999996
2023-06-21 09:00:00,2033.9999999999998
2023-06-21 23:00:00,2034.3999999999996
2023-06-22 02:00:00,2026.3999999999996
2023-06-22 03:00:00,2029.5999999999997
2023-06-22 04:00:00,2030.3999999999996
2023-06-22 05:00:00,2027.1999999999996
2023-06-22 06:00:00,2023.5999999999997
2023-06-22 07:00:00,2022.7999999999997
2023-06-22 08:00:00,2022.7999999999997
2023-06-22 09:00:00,2024.5999999999997
2023-06-22 23:00:00,2024.5999999999997
2023-06-23 02:00:00,2019.5999999999997
2023-06-23 03:00:00,2016.3999999999996
2023-06-23 04:00:00,2012.3999999999996
2023-06-23 05:00:00,2008.9999999999998
2023-06-23 06:00:00,2011.1999999999996
2023-06-23 07:00:00,2014.7999999999997
2023-06-23 08:00:00,2015.1999999999996
2023-06-23 09:00:00,2012.5999999999997
2023-06-23 23:00:00,2012.5999999999997
2023-06-26 02:00:00,2008.3999999999996
2023-06-26 03:00:00,2011.1999999999996
2023-06-26 04:00:00,2018.1999999999996
2023-06-26 05:00:00,2019.7999999999997
2023-06-26 06:00:00,2010.9999999999998
2023-06-26 07:00:00,2013.5999999999997
2023-06-26 08:00:00,2009.7999999999997
2023-06-26 09:00:00,2008.5999999999997
2023-06-26 23:00:00,2008.5999999999997
2023-06-27 02:00:00,2017.7999999999997
2023-06-27 03:00:00,2010.1999999999996
2023-06-27 04:00:00,2018.1999999999996
2023-06-27 05:00:00,2018.1999999999996
2023-06-27 06:00:00,2030.9999999999998
2023-06-27 07:00:00,2027.9999999999998
2023-06-27 08:00:00,2029.1999999999996
2023-06-27 09:00:00,2028.7999999999997
2023-06-27 23:00:00,2028.7999999999997
2023-06-28 02:00:00,2026.1999999999996
2023-06-28 03:00:00,2021.5999999999997
2023-06-28 04:00:00,2020.1999999999996
2023-06-28 05:00:00,2019.3999999999996
2023-06-28 06:00:00,2028.5999999999997
2023-06-28 07:00:00,2029.1999999999996
2023-06-28 08:00:00,2027.5999999999997
2023-06-28 09:00:00,2026.7999999999997
2023-06-28 23:00:00,2027.1999999999996
2023-06-29 02:00:00,2019.1999999999996
2023-06-29 03:00:00,2008.3999999999996
2023-06-29 04:00:00,2008.5999999999997
2023-06-29 05:00:00,2007.5999999999997
2023-06-29 06:00:00,2013.5999999999997
2023-06-29 07:00:00,2011.3999999999996
2023-06-29 08:00:00,2009.9999999999998
2023-06-29 09:00:00,2006.3999999999996
2023-06-29 23:00:00,2006.3999999999996
2023-06-30 02:00:00,2012.5999999999997
2023-06-30 03:00:00,2024.1999999999996
2023-06-30 04:00:00,2025.3999999999996
2023-06-30 05:00:00,2027.3999999999996
2023-06-30 06:00:00,2023.3999999999996
2023-06-30 07:00:00,2020.9999999999998
2023-06-30 08:00:00,2019.5999999999997
2023-06-30 09:00:00,2020.1999999999996
2023-06-30 23:00:00,2020.1999999999996
2023-07-03 02:00:00,2044.7999999999997
2023-07-03 03:00:00,2044.7999999999997
2023-07-03 04:00:00,2055.1999999999994
2023-07-03 05:00:00,2055.7999999999997
2023-07-03 06:00:00,2053.6
2023-07-03 07:00:00,2049.2
2023-07-03 08:00:00,2051.5999999999995
2023-07-03 09:00:00,2052.3999999999996
2023-07-03 23:00:00,2052.3999999999996
2023-07-04 02:00:00,2047.3999999999996
2023-07-04 03:00:00,2048.2
2023-07-04 04:00:00,2051.0
2023-07-04 05:00:00,2049.5999999999995
2023-07-04 06:00:00,2045.3999999999996
2023-07-04 07:00:00,2051.7999999999993
2023-07-04 08:00:00,2053.7999999999997
2023-07-04 09:00:00,2054.9999999999995
2023-07-04 23:00:00,2054.7999999999997
2023-07-05 02:00:00,2035.3999999999996
2023-07-05 03:00:00,2040.9999999999998
2023-07-05 04:00:00,2035.5999999999997
2023-07-05 05:00:00,2037.1999999999996
2023-07-05 06:00:00,2037.1999999999996
2023-07-05 07:00:00,2035.7999999999997
2023-07-05 08:00:00,2034.3999999999996
2023-07-05 09:00:00,2035.3999999999996
2023-07-05 23:00:00,2035.3999999999996
2023-07-06 02:00:00,2038.3999999999996
2023-07-06 03:00:00,2028.7999999999997
2023-07-06 04:00:00,2012.7999999999997
2023-07-06 05:00:00,2013.7999999999997
2023-07-06 06:00:00,2017.3999999999996
2023-07-06 07:00:00,2015.3999999999996
2023-07-06 08:00:00,2015.9999999999998
2023-07-06 09:00:00,2015.9999999999998
2023-07-06 23:00:00,2015.9999999999998
2023-07-07 02:00:00,2008.3999999999996
2023-07-07 03:00:00,2004.3999999999996
2023-07-07 04:00:00,2001.7999999999997
2023-07-07 05:00:00,2002.5999999999997
2023-07-07 06:00:00,2010.9999999999998
2023-07-07 07:00:00,2005.7999999999997
2023-07-07 08:00:00,2006.5999999999997
2023-07-07 09:00:00,2005.9999999999998
2023-07-07 23:00:00,2005.9999999999998
2023-07-10 02:00:00,2031.9999999999998
2023-07-10 03:00:00,2036.7999999999997
2023-07-10 04:00:00,2027.3999999999996
2023-07-10 05:00:00,2027.1999999999996
2023-07-10 06:00:00,2023.5999999999997
2023-07-10 07:00:00,2027.9999999999998
2023-07-10 08:00:00,2029.3999999999996
2023-07-10 09:00:00,2032.5999999999997
2023-07-10 23:00:00,2032.5999999999997
2023-07-11 02:00:00,2030.9999999999998
2023-07-11 03:00:00,2040.7999999999997
2023-07-11 04:00:00,2042.1999999999996
2023-07-11 05:00:00,2042.1999999999996
2023-07-11 06:00:00,2037.1999999999996
2023-07-11 07:00:00,2040.1999999999996
2023-07-11 08:00:00,2038.5999999999997
2023-07-11 09:00:00,2038.5999999999997
2023-07-11 23:00:00,2038.5999999999997
2023-07-12 02:00:00,2043.3999999999996
2023-07-12 03:00:00,2056.2
2023-07-12 04:00:00,2053.7999999999997
2023-07-12 05:00:00,2057.3999999999996
2023-07-12 06:00:00,2058.9999999999995
2023-07-12 07:00:00,2058.9999999999995
2023-07-12 08:00:00,2058.9999999999995
2023-07-12 09:00:00,2058.9999999999995
2023-07-12 23:00:00,2058.9999999999995
2023-07-13 02:00:00,2076.3999999999996
2023-07-13 03:00:00,2081.6
2023-07-13 04:00:00,2084.2
2023-07-13 05:00:00,2084.7999999999997
2023-07-13 06:00:00,2086.7999999999997
2023-07-13 07:00:00,2086.7999999999997
2023-07-13 08:00:00,2084.2
2023-07-13 23:00:00,2083.6
2023-07-14 02:00:00,2087.2
2023-07-14 03:00:00,2082.6
2023-07-14 04:00:00,2085.3999999999996
2023-07-14 06:00:00,2083.2
2023-07-14 07:00:00,2084.7999999999997
2023-07-14 08:00:00,2083.6
2023-07-14 09:00:00,2081.9999999999995
2023-07-14 23:00:00,2081.9999999999995
2023-07-17 23:00:00,2081.9999999999995
2023-07-18 02:00:00,2058.2
2023-07-18 03:00:00,2059.3999999999996
2023-07-18 04:00:00,2057.6
2023-07-18 05:00:00,2055.3999999999996
2023-07-18 06:00:00,2061.3999999999996
2023-07-18 07:00:00,2060.7999999999997
2023-07-18 08:00:00,2062.7999999999997
2023-07-18 09:00:00,2061.9999999999995
2023-07-18 23:00:00,2063.6
2023-07-19 02:00:00,2061.3999999999996
2023-07-19 03:00:00,2052.0
2023-07-19 04:00:00,2053.3999999999996
2023-07-19 05:00:00,2052.3999999999996
2023-07-19 06:00:00,2057.6
2023-07-19 07:00:00,2059.6
2023-07-19 08:00:00,2057.6
2023-07-19 09:00:00,2057.7999999999997
2023-07-19 23:00:00,2056.7999999999997
2023-07-20 02:00:00,2071.3999999999996
2023-07-20 03:00:00,2068.3999999999996
2023-07-20 04:00:00,2066.7999999999997
2023-07-20 05:00:00,2067.3999999999996
2023-07-20 06:00:00,2067.7999999999997
2023-07-20 07:00:00,2053.9999999999995
2023-07-20 08:00:00,2054.2
2023-07-20 09:00:00,2056.6
2023-07-20 23:00:00,2056.6
2023-07-21 02:00:00,2053.3999999999996
2023-07-21 03:00:00,2066.6
2023-07-21 04:00:00,2056.7999999999997
2023-07-21 05:00:00,2057.7999999999997
2023-07-21 06:00:00,2053.2
2023-07-21 07:00:00,2055.9999999999995
2023-07-21 08:00:00,2055.9999999999995
2023-07-21 09:00:00,2055.2
2023-07-21 23:00:00,2055.2
2023-07-24 02:00:00,2042.5999999999997
2023-07-24 03:00:00,2041.3999999999996
2023-07-24 04:00:00,2037.1999999999998
2023-07-24 05:00:00,2038.7999999999997
2023-07-24 06:00:00,2037.3999999999996
2023-07-24 07:00:00,2037.7999999999997
2023-07-24 08:00:00,2037.1999999999998
2023-07-24 09:00:00,2038.5999999999997
2023-07-24 23:00:00,2038.5999999999997
2023-07-25 02:00:00,2090.3999999999996
2023-07-25 03:00:00,2097.3999999999996
2023-07-25 04:00:00,2100.9999999999995
2023-07-25 05:00:00,2102.6
2023-07-25 06:00:00,2101.2
2023-07-25 07:00:00,2105.2
2023-07-25 08:00:00,2107.9999999999995
2023-07-25 09:00:00,2111.6
2023-07-25 23:00:00,2112.3999999999996
2023-07-26 02:00:00,2100.3999999999996
2023-07-26 03:00:00,2097.3999999999996
2023-07-26 04:00:00,2098.7999999999997
2023-07-26 05:00:00,2100.2
2023-07-26 06:00:00,2100.2
