DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2003-06-23,181.8,182.55,200406,200403
2003-06-24,179.95,180.7,200406,200403
2003-06-25,183.9,184.65,200406,200403
2003-06-26,180.2,180.95,200406,200403
2003-06-27,178.0,178.75,200406,200403
2003-06-30,182.85,183.6,200406,200403
2003-07-01,190.25,191.0,200406,200403
2003-07-02,188.7,189.45,200406,200403
2003-07-03,189.5,190.25,200406,200403
2003-07-04,,,,
2003-07-07,184.5,185.25,200406,200403
2003-07-08,180.75,181.5,200406,200403
2003-07-09,174.65,175.4,200406,200403
2003-07-10,177.5,178.25,200406,200403
2003-07-11,177.25,178.0,200406,200403
2003-07-14,178.0,178.75,200406,200403
2003-07-15,176.25,177.0,200406,200403
2003-07-16,173.5,174.25,200406,200403
2003-07-17,170.3,171.05,200406,200403
2003-07-18,169.5,170.25,200406,200403
2003-07-21,169.2,169.95,200406,200403
2003-07-22,167.2,167.95,200406,200403
2003-07-23,168.75,169.5,200406,200403
2003-07-24,170.25,171.0,200406,200403
2003-07-25,168.75,169.5,200406,200403
2003-07-28,174.25,175.0,200406,200403
2003-07-29,179.85,180.6,200406,200403
2003-07-30,178.5,179.25,200406,200403
2003-07-31,183.5,184.25,200406,200403
2003-08-01,186.75,187.5,200406,200403
2003-08-04,184.85,185.6,200406,200403
2003-08-05,179.75,180.5,200406,200403
2003-08-06,179.15,179.9,200406,200403
2003-08-07,181.4,182.15,200406,200403
2003-08-08,180.2,180.95,200406,200403
2003-08-11,183.8,184.55,200406,200403
2003-08-12,177.2,177.7,200406,200403
2003-08-13,173.75,174.25,200406,200403
2003-08-14,180.25,180.75,200406,200403
2003-08-15,182.9,183.4,200406,200403
2003-08-18,181.25,181.75,200406,200403
2003-08-19,181.3,181.8,200406,200403
2003-08-20,187.65,188.15,200406,200403
2003-08-21,187.3,187.8,200406,200403
2003-08-22,195.35,195.85,200406,200403
2003-08-25,199.5,200.0,200406,200403
2003-08-26,208.0,208.5,200406,200403
2003-08-27,208.3,208.8,200406,200403
2003-08-28,205.5,206.0,200406,200403
2003-08-29,204.4,204.9,200406,200403
2003-09-01,,,,
2003-09-02,202.35,202.85,200406,200403
2003-09-03,202.9,203.4,200406,200403
2003-09-04,208.65,209.15,200406,200403
2003-09-05,222.5,223.0,200406,200403
2003-09-08,233.05,233.55,200406,200403
2003-09-09,233.2,233.7,200406,200403
2003-09-10,221.15,221.65,200406,200403
2003-09-11,219.4,219.9,200406,200403
2003-09-12,215.5,216.0,200406,200403
2003-09-15,207.55,208.05,200406,200403
2003-09-16,222.95,223.45,200406,200403
2003-09-17,217.5,218.0,200406,200403
2003-09-18,216.75,217.25,200406,200403
2003-09-19,223.0,223.5,200406,200403
2003-09-22,220.0,220.5,200406,200403
2003-09-23,218.0,218.5,200406,200403
2003-09-24,222.5,223.0,200406,200403
2003-09-25,218.1,218.6,200406,200403
2003-09-26,211.55,212.05,200406,200403
2003-09-29,208.6,209.1,200406,200403
2003-09-30,215.15,215.65,200406,200403
2003-10-01,213.8,214.3,200406,200403
2003-10-02,212.1,212.6,200406,200403
2003-10-03,210.2,210.7,200406,200403
2003-10-06,210.75,211.25,200406,200403
2003-10-07,205.55,206.05,200406,200403
2003-10-08,215.0,215.5,200406,200403
2003-10-09,211.75,212.25,200406,200403
2003-10-10,210.5,211.0,200406,200403
2003-10-13,209.5,210.0,200406,200403
2003-10-14,206.05,210.0,200406,200403
2003-10-15,198.0,192.0,200406,200403
2003-10-16,193.0,193.0,200406,200403
2003-10-17,195.5,195.5,200406,200403
2003-10-20,196.7,196.7,200406,200403
2003-10-21,198.35,198.35,200406,200403
2003-10-22,201.15,201.15,200406,200403
2003-10-23,201.95,201.95,200406,200403
2003-10-24,197.55,197.55,200406,200403
2003-10-27,199.05,199.05,200406,200403
2003-10-28,199.2,199.2,200406,200403
2003-10-29,206.5,206.5,200406,200403
2003-10-30,209.4,209.4,200406,200403
2003-10-31,208.55,208.55,200406,200403
2003-11-03,210.5,210.5,200406,200403
2003-11-04,208.6,208.6,200406,200403
2003-11-05,208.9,208.9,200406,200403
2003-11-06,206.5,206.5,200406,200403
2003-11-07,206.5,206.5,200406,200403
2003-11-10,204.5,204.75,200406,200403
2003-11-11,199.65,199.9,200406,200403
2003-11-12,199.5,199.85,200406,200403
2003-11-13,202.95,203.3,200406,200403
2003-11-14,203.6,204.0,200406,200403
2003-11-17,199.65,200.05,200406,200403
2003-11-18,204.3,204.7,200406,200403
2003-11-19,199.25,199.75,200406,200403
2003-11-20,197.65,198.15,200406,200403
2003-11-21,197.15,197.65,200406,200403
2003-11-24,193.95,194.7,200406,200403
2003-11-25,191.15,191.9,200406,200403
2003-11-26,190.75,191.5,200406,200403
2003-11-27,,,,
2003-11-28,,,,
2003-12-01,191.0,191.75,200406,200403
2003-12-02,194.6,195.35,200406,200403
2003-12-03,193.85,194.6,200406,200403
2003-12-04,200.0,200.75,200406,200403
2003-12-05,202.8,203.3,200406,200403
2003-12-08,208.5,209.0,200406,200403
2003-12-09,214.8,215.3,200406,200403
2003-12-10,212.1,212.6,200406,200403
2003-12-11,209.4,209.9,200406,200403
2003-12-12,212.1,212.6,200406,200403
2003-12-15,208.0,208.5,200406,200403
2003-12-16,204.1,204.6,200406,200403
2003-12-17,204.0,204.5,200406,200403
2003-12-18,201.1,201.6,200406,200403
2003-12-19,199.75,200.25,200406,200403
2003-12-22,203.25,203.75,200406,200403
2003-12-23,207.0,207.5,200406,200403
2003-12-24,207.15,207.65,200406,200403
2003-12-25,,,,
2003-12-26,,,,
2003-12-29,204.2,204.7,200406,200403
2003-12-30,201.45,201.95,200406,200403
2003-12-31,197.5,198.1,200406,200403
2004-01-01,,,,
2004-01-02,,,,
2004-01-05,204.8,205.4,200406,200403
2004-01-06,204.65,205.25,200406,200403
2004-01-07,204.75,205.35,200406,200403
2004-01-08,204.0,204.6,200406,200403
2004-01-09,208.55,209.25,200406,200403
2004-01-12,219.4,219.9,200406,200403
2004-01-13,223.2,223.7,200406,200403
2004-01-14,221.2,221.7,200406,200403
2004-01-15,215.65,216.15,200406,200403
2004-01-16,219.65,220.4,200406,200403
2004-01-19,,,,
2004-01-20,224.75,225.45,200406,200403
2004-01-21,240.15,240.95,200406,200403
2004-01-22,253.5,254.0,200406,200403
2004-01-23,242.65,243.9,200406,200403
2004-01-26,240.0,241.25,200406,200403
2004-01-27,244.0,245.25,200406,200403
2004-01-28,248.4,249.65,200406,200403
2004-01-29,228.05,229.05,200406,200403
2004-01-30,231.55,232.8,200406,200403
2004-02-02,226.8,228.5,200406,200403
2004-02-03,237.2,239.2,200406,200403
2004-02-04,240.2,244.0,200406,200403
2004-02-05,241.0,242.0,200406,200403
