DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2013-08-14,4117.5,,201311,201310
2013-08-15,4089.0,,201311,201310
2013-08-16,4114.5,,201311,201310
2013-08-19,4084.5,,201311,201310
2013-08-20,4029.5,,201311,201310
2013-08-21,4036.5,,201311,201310
2013-08-22,4060.0,,201311,201310
2013-08-23,4073.0,,201311,201310
2013-08-26,4050.0,,201311,201310
2013-08-27,3951.5,,201311,201310
2013-08-28,3953.0,,201311,201310
2013-08-29,3972.5,,201311,201310
2013-08-30,3928.5,,201311,201310
2013-09-02,3992.0,,201311,201310
2013-09-03,3971.0,,201311,201310
2013-09-04,3970.0,,201311,201310
2013-09-05,4002.5,,201311,201310
2013-09-06,4033.0,4020.0,201311,201310
2013-09-09,4042.5,,201311,201310
2013-09-10,4111.0,,201311,201310
2013-09-11,4120.0,,201311,201310
2013-09-12,4105.0,,201311,201310
2013-09-13,4116.0,,201311,201310
2013-09-16,4140.5,,201311,201310
2013-09-17,4149.0,,201311,201310
2013-09-18,4224.0,4214.0,201311,201310
2013-09-19,4198.0,4190.0,201311,201310
2013-09-20,4188.0,4183.5,201311,201310
2013-09-23,4178.0,4173.0,201311,201310
2013-09-24,4191.0,4183.0,201311,201310
2013-09-25,4186.0,4179.0,201311,201310
2013-09-26,4196.5,4186.0,201311,201310
2013-09-27,4189.5,4187.0,201311,201310
2013-09-30,4144.0,4136.0,201311,201310
2013-10-01,4192.5,4188.0,201311,201310
2013-10-02,4169.5,4158.0,201311,201310
2013-10-03,4123.0,4116.0,201311,201310
2013-10-04,4167.5,4165.5,201311,201310
2013-10-07,4154.0,4147.5,201311,201310
2013-10-08,4119.5,4115.0,201311,201310
2013-10-09,4137.0,4128.5,201311,201310
2013-10-10,4235.0,4228.0,201311,201310
2013-10-11,4230.0,4221.0,201311,201310
2013-10-14,4238.5,4230.0,201311,201310
2013-10-15,4238.0,4232.5,201311,201310
2013-10-16,4246.0,4239.0,201311,201310
2013-10-17,4249.5,4243.0,201311,201310
2013-10-18,4278.5,4271.0,201312,201311
2013-10-21,4269.0,4259.0,201312,201311
2013-10-22,4285.0,4276.5,201312,201311
2013-10-23,4258.5,4248.5,201312,201311
2013-10-24,4264.5,4254.5,201312,201311
2013-10-25,4266.5,4256.0,201312,201311
2013-10-28,4249.0,4238.5,201312,201311
2013-10-29,4271.5,4261.5,201312,201311
2013-10-30,4264.5,4253.5,201312,201311
2013-10-31,4291.0,4280.0,201312,201311
2013-11-01,4276.0,4263.5,201312,201311
2013-11-04,4293.0,4282.0,201312,201311
2013-11-05,4246.5,4236.0,201312,201311
