DATE_TIME,current_contract,next_contract,carry_contract
2007-02-16 23:00:00,20070500,20070700,20070300
2007-04-19 23:00:00,20070700,20070900,20070500
2007-06-20 23:00:00,20070900,20071200,20070700
2007-08-22 23:00:00,20071200,20080300,20070900
2007-11-19 23:00:00,20080300,20080500,20071200
2008-02-20 23:00:00,20080500,20080700,20080300
2008-04-21 23:00:00,20080700,20080900,20080500
2008-06-19 23:00:00,20080900,20081200,20080700
2008-08-20 23:00:00,20081200,20090300,20080900
2008-11-17 23:00:00,20090300,20090500,20081200
2009-02-20 23:00:00,20090500,20090700,20090300
2009-04-21 23:00:00,20090700,20090900,20090500
2009-06-19 23:00:00,20090900,20091200,20090700
2009-08-20 23:00:00,20091200,20100300,20090900
2009-11-17 23:00:00,20100300,20100500,20091200
2010-02-17 23:00:00,20100500,20100700,20100300
2010-04-21 23:00:00,20100700,20100900,20100500
2010-06-21 23:00:00,20100900,20101200,20100700
2010-08-20 23:00:00,20101200,20110300,20100900
2010-11-18 23:00:00,20110300,20110500,20101200
2011-02-16 23:00:00,20110500,20110700,20110300
2011-04-19 23:00:00,20110700,20110900,20110500
2011-06-21 23:00:00,20110900,20111200,20110700
2011-08-22 23:00:00,20111200,20120300,20110900
2011-11-18 23:00:00,20120300,20120500,20111200
2012-02-17 23:00:00,20120500,20120700,20120300
2012-04-19 23:00:00,20120700,20120900,20120500
2012-06-20 23:00:00,20120900,20121200,20120700
2012-08-22 23:00:00,20121200,20130300,20120900
2012-11-20 23:00:00,20130300,20130500,20121200
2013-02-19 23:00:00,20130500,20130700,20130300
2013-04-19 23:00:00,20130700,20130900,20130500
2013-06-19 23:00:00,20130900,20131200,20130700
2013-08-21 23:00:00,20131200,20140300,20130900
2013-11-19 23:00:00,20140300,20140500,20131200
2014-02-19 23:00:00,20140500,20140700,20140300
2014-04-21 23:00:00,20140700,20140900,20140500
2014-06-19 23:00:00,20140900,20141200,20140700
2014-08-20 23:00:00,20141200,20150300,20140900
2014-11-18 23:00:00,20150300,20150500,20141200
2015-02-18 23:00:00,20150500,20150700,20150300
2015-04-21 23:00:00,20150700,20150900,20150500
2015-06-19 23:00:00,20150900,20151200,20150700
2015-08-20 23:00:00,20151200,20160300,20150900
2015-11-18 23:00:00,20160300,20160500,20151200
2016-02-18 23:00:00,20160500,20160700,20160300
2016-04-20 23:00:00,20160700,20160900,20160500
2016-06-21 23:00:00,20160900,20161200,20160700
2016-08-22 23:00:00,20161200,20170300,20160900
2016-11-18 23:00:00,20170300,20170500,20161200
2017-02-16 23:00:00,20170500,20170700,20170300
2017-04-19 23:00:00,20170700,20170900,20170500
2017-06-21 23:00:00,20170900,20171200,20170700
2017-08-22 23:00:00,20171200,20180300,20170900
2017-11-20 23:00:00,20180300,20180500,20171200
2018-02-16 23:00:00,20180500,20180700,20180300
2018-04-19 23:00:00,20180700,20180900,20180500
2018-06-20 23:00:00,20180900,20181200,20180700
2018-08-22 23:00:00,20181200,20190300,20180900
2018-11-20 23:00:00,20190300,20190500,20181200
2019-02-19 23:00:00,20190500,20190700,20190300
2019-04-18 23:00:00,20190700,20190900,20190500
2019-06-19 23:00:00,20190900,20191200,20190700
2019-08-21 23:00:00,20191200,20200300,20190900
2019-11-19 23:00:00,20200300,20200500,20191200
2020-02-19 23:00:00,20200500,20200700,20200300
2020-04-21 23:00:00,20200700,20200900,20200500
2020-06-19 23:00:00,20200900,20201200,20200700
2020-08-20 23:00:00,20201200,20210300,20200900
2020-11-18 23:00:00,20210300,20210500,20201200
2021-02-17 23:00:00,20210500,20210700,20210300
2021-04-21 23:00:00,20210700,20210900,20210500
2021-06-21 23:00:00,20210900,20211200,20210700
2021-08-20 23:00:00,20211200,20220300,20210900
2021-11-18 23:00:00,20220300,20220500,20211200
2022-02-16 23:00:00,20220500,20220700,20220300
2022-04-20 23:00:00,20220700,20220900,20220500
2022-06-21 23:00:00,20220900,20221200,20220700
2022-08-22 23:00:00,20221200,20230300,20220900
2022-11-18 23:00:00,20230300,20230500,20221200
2023-02-16 23:00:00,20230500,20230700,20230300
2023-04-19 23:00:00,20230700,20230900,20230500
