DATE_TIME,current_contract,next_contract,carry_contract
2021-02-07 23:00:00,20210200,20210300,20210300
2021-02-08 19:00:00,20210300,20210400,20210400
2021-03-08 01:00:00,20210400,20210500,20210500
2021-04-06 01:00:00,20210500,20210600,20210600
2021-05-07 12:00:00,20210600,20210700,20210700
2021-06-07 02:00:00,20210700,20210800,20210800
2021-07-07 02:00:00,20210800,20210900,20210900
2021-08-06 01:00:00,20210900,20211000,20211000
2021-09-06 03:00:00,20211000,20211100,20211100
2021-10-07 01:00:00,20211100,20211200,20211200
2021-11-05 13:00:00,20211200,20220100,20220100
2021-12-07 12:00:00,20220100,20220200,20220200
2022-01-07 03:00:00,20220200,20220300,20220300
2022-02-04 03:00:00,20220300,20220400,20220400
2022-03-07 08:00:00,20220400,20220500,20220500
2022-04-06 01:00:00,20220500,20220600,20220600
2022-05-06 09:00:00,20220600,20220700,20220700
2022-06-06 23:00:00,20220700,20220800,20220800
2022-07-07 14:00:00,20220800,20220900,20220900
2022-08-07 23:00:00,20220900,20221000,20221000
2022-09-06 12:00:00,20221000,20221100,20221100
2022-10-07 13:00:00,20221100,20221200,20221200
2022-11-07 15:00:00,20221200,20230100,20230100
2022-12-07 16:00:00,20230100,20230200,20230200
2023-01-06 20:00:00,20230200,20230300,20230300
2023-02-03 23:00:00,20230300,20230400,20230400
2023-03-07 23:00:00,20230400,20230500,20230500
2023-04-06 14:30:00,20230500,20230600,20230600
2023-05-08 23:00:00,20230600,20230700,20230700
2023-06-06 23:00:00,20230700,20230800,20230800
2023-07-07 23:00:00,20230800,20230900,20230900
2023-08-07 23:00:00,20230900,20231000,20231000
2023-09-06 15:00:00,20231000,20231100,20231100
2023-10-06 23:00:00,20231100,20231200,20231200
