DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2018-03-12 11:00:00,,20180900,451.0,20180600,,20180900
2018-03-12 12:00:00,,20180900,451.7,20180600,,20180900
2018-03-12 15:00:00,,20180900,452.5,20180600,,20180900
2018-03-13 09:00:00,,20180900,454.3,20180600,,20180900
2018-03-13 10:00:00,,20180900,454.2,20180600,,20180900
2018-03-13 11:00:00,,20180900,454.8,20180600,,20180900
2018-03-13 12:00:00,,20180900,453.5,20180600,,20180900
2018-03-13 13:00:00,,20180900,452.4,20180600,,20180900
2018-03-13 14:00:00,,20180900,455.4,20180600,,20180900
2018-03-13 15:00:00,,20180900,455.0,20180600,,20180900
2018-03-13 16:00:00,,20180900,451.7,20180600,,20180900
2018-03-13 17:00:00,,20180900,451.2,20180600,,20180900
2018-03-14 09:00:00,,20180900,456.8,20180600,,20180900
2018-03-14 11:00:00,,20180900,456.4,20180600,,20180900
2018-03-14 13:00:00,,20180900,457.5,20180600,,20180900
2018-03-14 14:00:00,,20180900,457.4,20180600,,20180900
2018-03-14 15:00:00,,20180900,458.5,20180600,,20180900
2018-03-14 16:00:00,,20180900,454.5,20180600,,20180900
2018-03-14 17:00:00,,20180900,456.1,20180600,,20180900
2018-03-15 09:00:00,,20180900,458.0,20180600,,20180900
2018-03-15 10:00:00,,20180900,459.0,20180600,,20180900
2018-03-15 11:00:00,,20180900,457.3,20180600,,20180900
2018-03-15 12:00:00,,20180900,458.5,20180600,,20180900
2018-03-15 13:00:00,,20180900,457.3,20180600,,20180900
2018-03-15 14:00:00,,20180900,456.3,20180600,,20180900
2018-03-15 15:00:00,,20180900,456.4,20180600,,20180900
2018-03-15 16:00:00,,20180900,456.2,20180600,,20180900
2018-03-15 17:00:00,,20180900,456.0,20180600,,20180900
2018-03-16 09:00:00,,20180900,460.3,20180600,,20180900
2018-03-16 10:00:00,,20180900,459.8,20180600,,20180900
2018-03-16 11:00:00,,20180900,461.2,20180600,,20180900
2018-03-16 12:00:00,,20180900,460.7,20180600,,20180900
