DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2014-06-17 09:00:00,,20141200,300.7,20140900,,20141200
2014-06-17 10:00:00,,20141200,300.0,20140900,,20141200
2014-06-17 11:00:00,,20141200,300.5,20140900,,20141200
2014-06-17 12:00:00,,20141200,300.3,20140900,,20141200
2014-06-17 13:00:00,,20141200,301.1,20140900,,20141200
2014-06-17 14:00:00,,20141200,301.6,20140900,,20141200
2014-06-17 15:00:00,,20141200,300.9,20140900,,20141200
2014-06-18 09:00:00,,20141200,303.5,20140900,,20141200
2014-06-18 10:00:00,,20141200,303.4,20140900,,20141200
2014-06-18 11:00:00,,20141200,303.4,20140900,,20141200
2014-06-18 14:00:00,,20141200,303.9,20140900,,20141200
2014-06-18 15:00:00,,20141200,303.5,20140900,,20141200
2014-06-19 07:00:00,,20141200,305.5,20140900,,20141200
2014-06-19 08:00:00,,20141200,304.6,20140900,,20141200
2014-06-19 09:00:00,,20141200,305.0,20140900,,20141200
2014-06-19 13:00:00,,20141200,305.7,20140900,,20141200
2014-06-19 14:00:00,,20141200,305.1,20140900,,20141200
2014-06-20 07:00:00,,20141200,303.8,20140900,,20141200
2014-06-20 08:00:00,,20141200,303.2,20140900,,20141200
2014-06-20 09:00:00,,20141200,303.2,20140900,,20141200
2014-06-20 10:00:00,,20141200,303.4,20140900,,20141200
2014-06-20 11:00:00,,20141200,303.1,20140900,,20141200
2014-06-20 12:00:00,,20141200,303.3,20140900,,20141200
2014-06-20 14:00:00,,20141200,301.9,20140900,,20141200
2014-06-20 15:00:00,,20141200,301.9,20140900,,20141200
2014-06-23 07:00:00,,20141200,299.7,20140900,,20141200
2014-06-23 08:00:00,,20141200,299.2,20140900,,20141200
2014-06-23 09:00:00,,20141200,300.6,20140900,,20141200
2014-06-23 10:00:00,,20141200,300.6,20140900,,20141200
2014-06-23 11:00:00,,20141200,301.1,20140900,,20141200
2014-06-23 12:00:00,,20141200,300.8,20140900,,20141200
2014-06-23 13:00:00,,20141200,300.9,20140900,,20141200
2014-06-23 14:00:00,,20141200,300.9,20140900,,20141200
2014-06-23 15:00:00,,20141200,300.2,20140900,,20141200
2014-06-24 07:00:00,,20141200,300.2,20140900,,20141200
2014-06-24 08:00:00,,20141200,299.0,20140900,,20141200
2014-06-24 09:00:00,,20141200,299.2,20140900,,20141200
2014-06-24 10:00:00,,20141200,299.5,20140900,,20141200
2014-06-24 11:00:00,,20141200,299.4,20140900,,20141200
2014-06-24 12:00:00,,20141200,299.4,20140900,,20141200
2014-06-24 13:00:00,,20141200,300.0,20140900,,20141200
2014-06-24 14:00:00,,20141200,300.4,20140900,,20141200
2014-06-24 15:00:00,,20141200,299.8,20140900,,20141200
2014-06-25 07:00:00,,20141200,299.2,20140900,,20141200
2014-06-25 08:00:00,,20141200,299.4,20140900,,20141200
2014-06-25 10:00:00,,20141200,299.0,20140900,,20141200
2014-06-25 12:00:00,,20141200,297.6,20140900,,20141200
2014-06-25 13:00:00,,20141200,298.0,20140900,,20141200
2014-06-25 14:00:00,,20141200,298.0,20140900,,20141200
2014-06-25 15:00:00,,20141200,298.5,20140900,,20141200
2014-06-25 16:00:00,,20141200,295.5,20140900,,20141200
2014-06-26 07:00:00,,20141200,299.9,20140900,,20141200
2014-06-26 08:00:00,,20141200,299.2,20140900,,20141200
2014-06-26 09:00:00,,20141200,300.0,20140900,,20141200
2014-06-26 10:00:00,,20141200,300.7,20140900,,20141200
2014-06-26 11:00:00,,20141200,301.0,20140900,,20141200
2014-06-26 12:00:00,,20141200,300.9,20140900,,20141200
2014-06-26 13:00:00,,20141200,300.2,20140900,,20141200
2014-06-26 14:00:00,,20141200,300.3,20140900,,20141200
2014-06-26 15:00:00,,20141200,300.3,20140900,,20141200
2014-06-26 23:00:00,,20141200,298.9,20140900,,20141200
2014-06-27 07:00:00,,20141200,301.8,20140900,,20141200
2014-06-27 08:00:00,,20141200,302.0,20140900,,20141200
2014-06-27 09:00:00,,20141200,301.8,20140900,,20141200
2014-06-27 11:00:00,,20141200,301.2,20140900,,20141200
2014-06-27 12:00:00,,20141200,300.8,20140900,,20141200
2014-06-27 13:00:00,,20141200,300.8,20140900,,20141200
2014-06-27 14:00:00,,20141200,300.5,20140900,,20141200
2014-06-27 15:00:00,,20141200,300.8,20140900,,20141200
2014-06-30 07:00:00,,20141200,301.1,20140900,,20141200
2014-06-30 08:00:00,,20141200,300.7,20140900,,20141200
2014-06-30 09:00:00,,20141200,300.6,20140900,,20141200
2014-06-30 10:00:00,,20141200,299.8,20140900,,20141200
2014-06-30 11:00:00,,20141200,299.6,20140900,,20141200
2014-06-30 12:00:00,,20141200,300.3,20140900,,20141200
2014-06-30 13:00:00,,20141200,300.2,20140900,,20141200
2014-06-30 14:00:00,,20141200,300.0,20140900,,20141200
2014-06-30 15:00:00,,20141200,300.5,20140900,,20141200
2014-07-01 07:00:00,,20141200,301.5,20140900,,20141200
2014-07-01 08:00:00,,20141200,302.2,20140900,,20141200
2014-07-01 09:00:00,,20141200,301.9,20140900,,20141200
2014-07-01 10:00:00,,20141200,301.9,20140900,,20141200
2014-07-01 12:00:00,,20141200,301.4,20140900,,20141200
2014-07-01 13:00:00,,20141200,301.6,20140900,,20141200
2014-07-01 14:00:00,,20141200,302.0,20140900,,20141200
2014-07-01 15:00:00,,20141200,302.1,20140900,,20141200
2014-07-02 07:00:00,,20141200,300.0,20140900,,20141200
2014-07-02 08:00:00,,20141200,302.7,20140900,,20141200
2014-07-02 09:00:00,,20141200,301.8,20140900,,20141200
2014-07-02 10:00:00,,20141200,301.6,20140900,,20141200
2014-07-02 11:00:00,,20141200,301.4,20140900,,20141200
2014-07-02 13:00:00,,20141200,299.7,20140900,,20141200
2014-07-02 14:00:00,,20141200,299.0,20140900,,20141200
2014-07-02 15:00:00,,20141200,298.7,20140900,,20141200
2014-07-03 07:00:00,,20141200,300.7,20140900,,20141200
2014-07-03 08:00:00,,20141200,299.8,20140900,,20141200
2014-07-03 09:00:00,,20141200,300.0,20140900,,20141200
2014-07-03 10:00:00,,20141200,300.7,20140900,,20141200
2014-07-03 11:00:00,,20141200,300.2,20140900,,20141200
2014-07-03 12:00:00,,20141200,299.5,20140900,,20141200
2014-07-03 13:00:00,,20141200,300.3,20140900,,20141200
2014-07-03 14:00:00,,20141200,301.0,20140900,,20141200
2014-07-03 15:00:00,,20141200,301.0,20140900,,20141200
2014-07-04 07:00:00,,20141200,301.9,20140900,,20141200
2014-07-04 08:00:00,,20141200,301.5,20140900,,20141200
2014-07-04 09:00:00,,20141200,301.2,20140900,,20141200
2014-07-04 10:00:00,,20141200,300.7,20140900,,20141200
2014-07-04 11:00:00,,20141200,300.8,20140900,,20141200
2014-07-04 12:00:00,,20141200,300.4,20140900,,20141200
2014-07-04 13:00:00,,20141200,300.0,20140900,,20141200
2014-07-04 14:00:00,,20141200,300.5,20140900,,20141200
2014-07-04 15:00:00,,20141200,300.6,20140900,,20141200
2014-07-07 07:00:00,,20141200,300.9,20140900,,20141200
2014-07-07 08:00:00,,20141200,300.7,20140900,,20141200
2014-07-07 09:00:00,,20141200,300.8,20140900,,20141200
2014-07-07 10:00:00,,20141200,300.1,20140900,,20141200
2014-07-07 11:00:00,,20141200,299.6,20140900,,20141200
2014-07-07 12:00:00,,20141200,299.3,20140900,,20141200
2014-07-07 13:00:00,,20141200,299.1,20140900,,20141200
2014-07-07 15:00:00,,20141200,298.2,20140900,,20141200
2014-07-08 07:00:00,,20141200,297.5,20140900,,20141200
2014-07-08 08:00:00,,20141200,297.0,20140900,,20141200
2014-07-08 09:00:00,,20141200,296.7,20140900,,20141200
2014-07-08 10:00:00,,20141200,296.6,20140900,,20141200
2014-07-08 11:00:00,,20141200,296.7,20140900,,20141200
2014-07-08 12:00:00,,20141200,296.5,20140900,,20141200
2014-07-08 13:00:00,,20141200,294.9,20140900,,20141200
2014-07-08 14:00:00,,20141200,294.2,20140900,,20141200
2014-07-08 15:00:00,,20141200,293.8,20140900,,20141200
2014-07-09 07:00:00,,20141200,291.9,20140900,,20141200
2014-07-09 08:00:00,,20141200,291.9,20140900,,20141200
2014-07-09 09:00:00,,20141200,291.6,20140900,,20141200
2014-07-09 10:00:00,,20141200,292.5,20140900,,20141200
2014-07-09 12:00:00,,20141200,292.4,20140900,,20141200
2014-07-09 14:00:00,,20141200,293.4,20140900,,20141200
2014-07-09 15:00:00,,20141200,294.0,20140900,,20141200
2014-07-10 07:00:00,,20141200,294.6,20140900,,20141200
2014-07-10 08:00:00,,20141200,293.3,20140900,,20141200
2014-07-10 09:00:00,,20141200,290.8,20140900,,20141200
2014-07-10 10:00:00,,20141200,290.9,20140900,,20141200
2014-07-10 11:00:00,,20141200,291.0,20140900,,20141200
2014-07-10 13:00:00,,20141200,291.2,20140900,,20141200
2014-07-10 14:00:00,,20141200,290.8,20140900,,20141200
2014-07-10 15:00:00,,20141200,291.0,20140900,,20141200
2014-07-10 23:00:00,,20141200,293.7,20140900,,20141200
2014-07-11 07:00:00,,20141200,291.1,20140900,,20141200
2014-07-11 08:00:00,,20141200,291.7,20140900,,20141200
2014-07-11 09:00:00,,20141200,292.1,20140900,,20141200
