DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2022-09-19 23:00:00,22085.0,20230300,22052.5,20221200,22085.0,20230300
2022-09-20 23:00:00,21712.5,20230300,21665.0,20221200,21712.5,20230300
2022-09-21 23:00:00,21960.0,20230300,21922.5,20221200,21960.0,20230300
2022-09-22 23:00:00,21740.0,20230300,21697.5,20221200,21740.0,20230300
2022-09-23 23:00:00,21017.5,20230300,20970.0,20221200,21017.5,20230300
2022-09-26 23:00:00,21175.0,20230300,21125.0,20221200,21175.0,20230300
2022-09-27 23:00:00,20940.0,20230300,20895.0,20221200,20940.0,20230300
2022-09-28 23:00:00,20815.0,20230300,20775.0,20221200,20815.0,20230300
2022-09-29 23:00:00,20285.0,20230300,20250.0,20221200,20285.0,20230300
2022-09-30 23:00:00,20560.0,20230300,20530.0,20221200,20560.0,20230300
2022-10-03 23:00:00,20865.0,20230300,20840.0,20221200,20865.0,20230300
2022-10-04 23:00:00,21567.5,20230300,21550.0,20221200,21567.5,20230300
2022-10-05 23:00:00,21257.5,20230300,21232.5,20221200,21257.5,20230300
2022-10-06 23:00:00,21085.0,20230300,21060.0,20221200,21085.0,20230300
2022-10-07 23:00:00,20832.5,20230300,20805.0,20221200,20832.5,20230300
2022-10-10 23:00:00,20847.5,20230300,20822.5,20221200,20847.5,20230300
2022-10-11 23:00:00,20650.0,20230300,20625.0,20221200,20650.0,20230300
2022-10-12 23:00:00,20420.0,20230300,20390.0,20221200,20420.0,20230300
2022-10-13 23:00:00,20700.0,20230300,20672.5,20221200,20700.0,20230300
2022-10-14 23:00:00,20887.5,20230300,20860.0,20221200,20887.5,20230300
2022-10-17 23:00:00,21242.5,20230300,21215.0,20221200,21242.5,20230300
2022-10-18 23:00:00,21447.5,20230300,21420.0,20221200,21447.5,20230300
2022-10-19 23:00:00,21400.0,20230300,21372.5,20221200,21400.0,20230300
2022-10-20 23:00:00,21610.0,20230300,21585.0,20221200,21610.0,20230300
2022-10-21 23:00:00,21497.5,20230300,21465.0,20221200,21497.5,20230300
2022-10-24 23:00:00,21927.5,20230300,21897.5,20221200,21927.5,20230300
2022-10-25 23:00:00,22210.0,20230300,22182.5,20221200,22210.0,20230300
2022-10-26 23:00:00,22330.0,20230300,22297.5,20221200,22330.0,20230300
2022-10-27 23:00:00,22522.5,20230300,22490.0,20221200,22522.5,20230300
2022-10-28 23:00:00,22472.5,20230300,22440.0,20221200,22472.5,20230300
2022-10-31 23:00:00,22575.0,20230300,22542.5,20221200,22575.0,20230300
2022-11-01 23:00:00,22710.0,20230300,22677.5,20221200,22710.0,20230300
2022-11-02 23:00:00,22740.0,20230300,22710.0,20221200,22740.0,20230300
2022-11-03 23:00:00,22632.5,20230300,22597.5,20221200,22632.5,20230300
2022-11-04 23:00:00,23210.0,20230300,23185.0,20221200,23210.0,20230300
2022-11-07 23:00:00,23410.0,20230300,23382.5,20221200,23410.0,20230300
2022-11-08 23:00:00,23635.0,20230300,23605.0,20221200,23635.0,20230300
2022-11-09 23:00:00,23712.5,20230300,23685.0,20221200,23712.5,20230300
2022-11-10 23:00:00,24335.0,20230300,24305.0,20221200,24335.0,20230300
2022-11-11 23:00:00,24395.0,20230300,24365.0,20221200,24395.0,20230300
2022-11-14 23:00:00,24515.0,20230300,24480.0,20221200,24515.0,20230300
2022-11-15 23:00:00,24625.0,20230300,24590.0,20221200,24625.0,20230300
2022-11-16 23:00:00,24492.5,20230300,24437.5,20221200,24492.5,20230300
2022-11-17 23:00:00,24270.0,20230300,24220.0,20221200,24270.0,20230300
2022-11-18 23:00:00,24590.0,20230300,24532.5,20221200,24590.0,20230300
2022-11-21 23:00:00,24445.0,20230300,24390.0,20221200,24445.0,20230300
2022-11-22 23:00:00,24677.5,20230300,24630.0,20221200,24677.5,20230300
2022-11-23 23:00:00,24667.5,20230300,24605.0,20221200,24667.5,20230300
2022-11-24 23:00:00,24812.5,20230300,24757.5,20221200,24812.5,20230300
2022-11-25 23:00:00,24785.0,20230300,24735.0,20221200,24785.0,20230300
2022-11-28 23:00:00,24525.0,20230300,24472.5,20221200,24525.0,20230300
2022-11-29 23:00:00,24537.5,20230300,24490.0,20221200,24537.5,20230300
2022-11-30 23:00:00,24680.0,20230300,24632.5,20221200,24680.0,20230300
2022-12-01 23:00:00,24727.5,20230300,24680.0,20221200,24727.5,20230300
2022-12-02 23:00:00,24647.5,20230300,24620.0,20221200,24647.5,20230300
2022-12-05 23:00:00,24592.5,20230300,24565.0,20221200,24592.5,20230300
2022-12-06 23:00:00,24335.0,20230300,24315.0,20221200,24335.0,20230300
2022-12-07 23:00:00,24275.0,20230300,24255.0,20221200,24275.0,20230300
2022-12-08 23:00:00,24250.0,20230300,24222.5,20221200,24250.0,20230300
2022-12-09 23:00:00,24315.0,20230300,24292.5,20221200,24315.0,20230300
2022-12-12 23:00:00,24355.0,20230300,24335.0,20221200,24355.0,20230300
2022-12-13 23:00:00,24662.5,20230300,24640.0,20221200,24662.5,20230300
2022-12-14 23:00:00,24602.5,20230300,24585.0,20221200,24602.5,20230300
2022-12-15 23:00:00,23740.0,20230300,23722.5,20221200,23740.0,20230300
2022-12-16 23:00:00,23680.0,20230300,23702.5,20221200,23680.0,20230300
2022-12-19 23:00:00,23322.5,20230600,23707.5,20230300,23322.5,20230600
2022-12-20 23:00:00,23310.0,20230600,23705.0,20230300,23310.0,20230600
2022-12-21 23:00:00,23710.0,20230600,24105.0,20230300,23710.0,20230600
2022-12-22 23:00:00,23417.5,20230600,23812.5,20230300,23417.5,20230600
2022-12-23 23:00:00,23487.5,20230600,23882.5,20230300,23487.5,20230600
2022-12-27 23:00:00,23457.5,20230600,23852.5,20230300,23457.5,20230600
2022-12-28 23:00:00,23385.0,20230600,23775.0,20230300,23385.0,20230600
2022-12-29 23:00:00,23672.5,20230600,24062.5,20230300,23672.5,20230600
2022-12-30 23:00:00,23315.0,20230600,23707.5,20230300,23315.0,20230600
2023-01-02 23:00:00,23732.5,20230600,24130.0,20230300,23732.5,20230600
2023-01-03 23:00:00,24032.5,20230600,24435.0,20230300,24032.5,20230600
2023-01-04 23:00:00,24450.0,20230600,24855.0,20230300,24450.0,20230600
2023-01-05 23:00:00,24417.5,20230600,24815.0,20230300,24417.5,20230600
2023-01-06 23:00:00,24760.0,20230600,25160.0,20230300,24760.0,20230600
2023-01-09 23:00:00,25007.5,20230600,25397.5,20230300,25007.5,20230600
2023-01-10 23:00:00,24975.0,20230600,25367.5,20230300,24975.0,20230600
